wikidata_id,scientific_name,wikipedia_title,source_url,mass_kg,lifespan_yr,gestation_days,litter_size,population_grp_size,max_speed_mph,hibernation_b,migration_b,continent,conservation_status,pageviews_30d,sound_url,image_url,image_file_page,image_license,image_attribution
Q1762835,Pseudomys australis,Plains rat,https://en.wikipedia.org/wiki/Plains_rat,0.053,5.6,31.4,3,,,0,0,Oceania,Vulnerable,259,,https://upload.wikimedia.org/wikipedia/commons/d/db/Plainsrat.jpg,https://commons.wikimedia.org/wiki/File%3APlainsrat.jpg,CC BY 2.0,Tim Bawden / CC BY 2.0
Q1535840,Marmota menzbieri,Menzbier's marmot,https://en.wikipedia.org/wiki/Menzbier's_marmot,,15,,2.73,,,1,0,Asia,Vulnerable,258,,https://upload.wikimedia.org/wikipedia/commons/1/1a/Stamps_of_Uzbekistan%2C_2012-64.jpg,https://commons.wikimedia.org/wiki/File%3AStamps_of_Uzbekistan%2C_2012-64.jpg,Public domain,Post of Uzbekistan / Public domain
Q43223,Genetta cristata,Crested servaline genet,https://en.wikipedia.org/wiki/Crested_servaline_genet,1.9,34,,2.5,,,0,,Africa,Vulnerable,253,,https://upload.wikimedia.org/wikipedia/commons/6/68/Genetta-cristata-rose.jpg,https://commons.wikimedia.org/wiki/File%3AGenetta-cristata-rose.jpg,CC BY 3.0,"<ul><li><a href=""//commons.wikimedia.org/wiki/File:Plate3-genetta.jpg"" title=""File:Plate3-genetta.jpg"">Plate3-genetta.jpg</a>: Rosevear, Donovan Reginald, 1900-1986; British Museum (Natural History). Department of Zoology. [Mammals] Trustees of the British Museum (Natural History)</li>
<li>derivative work: <a href=""//commons.wikimedia.org/w/index.php?title=User:Ina96&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Ina96 (page does not exist)"">Ina96</a> (<a href=""//commons.wikimedia.org/wiki/User_talk:Ina96"" title=""User talk:Ina96""><span class=""signature-talk"">talk</span></a>)</li></ul> / CC BY 3.0"
Q305911,Apodemus speciosus,Large Japanese field mouse,https://en.wikipedia.org/wiki/Large_Japanese_field_mouse,0.044,,,4.47,,,0,0,Asia,Least Concern,250,,https://upload.wikimedia.org/wikipedia/commons/c/cf/Apodemus_speciosus1.jpg,https://commons.wikimedia.org/wiki/File%3AApodemus_speciosus1.jpg,CC BY-SA 3.0,NOZO / CC BY-SA 3.0
Q1767530,Pseudomys novaehollandiae,New Holland mouse,https://en.wikipedia.org/wiki/New_Holland_mouse,0.017,,31.5,4.43,,,0,1,Oceania,Vulnerable,244,,https://upload.wikimedia.org/wikipedia/commons/5/58/Pseudomys_novaehollandiae.jpg,https://commons.wikimedia.org/wiki/File%3APseudomys_novaehollandiae.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/37103729@N02"">Doug Beckers</a> / CC BY-SA 2.0"
Q547982,Cercocebus galeritus,Tana River mangabey,https://en.wikipedia.org/wiki/Tana_River_mangabey,7.1,21,174.4,1.01,26,,0,0,Africa,Critically Endangered,241,,https://upload.wikimedia.org/wikipedia/commons/6/6c/Cercocebus_galeritus.jpg,https://commons.wikimedia.org/wiki/File%3ACercocebus_galeritus.jpg,Public domain,не установлен / Public domain
Q3325387,Apodemus uralensis,Ural field mouse,https://en.wikipedia.org/wiki/Ural_field_mouse,0.018,,,5.72,,,0,,,Least Concern,241,,https://upload.wikimedia.org/wikipedia/commons/6/62/Apodemus_uralensis_3.jpg,https://commons.wikimedia.org/wiki/File%3AApodemus_uralensis_3.jpg,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:Vojtech.dostal"" title=""User:Vojtech.dostal"">Vojtech.dostal</a> / Public domain"
Q912118,Myotis capaccinii,Long-fingered bat,https://en.wikipedia.org/wiki/Long-fingered_bat,0.008,,55,0.99,,,1,,,Vulnerable,241,,https://upload.wikimedia.org/wikipedia/commons/6/64/Myotis_capaccinii_0105b_cropped.jpg,https://commons.wikimedia.org/wiki/File%3AMyotis_capaccinii_0105b_cropped.jpg,FAL,"This image was improved or created by the <a href=""https://en.wikipedia.org/wiki/Category:Wikigraphists"" class=""extiw"" title=""en:Category:Wikigraphists"">Wikigraphists</a> of the <a href=""https://fr.wikipedia.org/wiki/Wikip%C3%A9dia:Atelier_graphique"" class=""extiw"" title=""fr:Wikipédia:Atelier graphique"">Graphic Lab</a> (fr). You can <a href=""https://en.wikipedia.org/wiki/Wikipedia:Graphics_Lab/Illustration_workshop"" class=""extiw"" title=""w:Wikipedia:Graphics Lab/Illustration workshop"">propose images</a> to clean up, improve, create or translate as well. / FAL"
Q741516,Pecari tajacu,Pecari tajacu,https://en.wikipedia.org/wiki/Pecari_tajacu,21.1,24.7,144.9,1.56,11.65,,0,1,,Least Concern,233,,https://upload.wikimedia.org/wikipedia/commons/a/a5/Pecari_tajacu_-_02.jpg,https://commons.wikimedia.org/wiki/File%3APecari_tajacu_-_02.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Kadellar"" title=""User:Kadellar"">Carlos Delgado</a> / CC BY-SA 3.0"
Q737766,Myotis dasycneme,Pond bat,https://en.wikipedia.org/wiki/Pond_bat,0.015,19.5,,1,,,1,1,,Near Threatened,231,,https://upload.wikimedia.org/wikipedia/commons/8/8d/Myotis_dasycneme.jpg,https://commons.wikimedia.org/wiki/File%3AMyotis_dasycneme.jpg,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/9082612@N05"">Gilles San Martin</a> from Namur, Belgium / CC BY-SA 2.0"
Q782785,Distoechurus pennatus,Feather-tailed possum,https://en.wikipedia.org/wiki/Feather-tailed_possum,0.053,2,,1.31,,,0,0,,Least Concern,230,,https://upload.wikimedia.org/wikipedia/commons/a/a0/Enumerazione_dei_mammiferi_%289680496678%29_2.jpg,https://commons.wikimedia.org/wiki/File%3AEnumerazione_dei_mammiferi_%289680496678%29_2.jpg,Public domain,"Beccari, Odoardo; Bruijn, A. A.; D'Albertis, Luigi Maria / Public domain"
Q1766096,Meriones libycus,Libyan jird,https://en.wikipedia.org/wiki/Libyan_jird,0.091,,25.4,4.54,,,1,,,Least Concern,230,,https://upload.wikimedia.org/wikipedia/commons/f/fd/Libyan_Jird.jpg,https://commons.wikimedia.org/wiki/File%3ALibyan_Jird.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Telegro&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Telegro (page does not exist)"">Telegro</a> / CC BY-SA 4.0"
Q691238,Cercopithecus pogonias,Crested mona monkey,https://en.wikipedia.org/wiki/Crested_mona_monkey,3.6,24.1,169.5,1.01,13,,0,1,Africa,Near Threatened,225,,https://upload.wikimedia.org/wikipedia/commons/7/78/Grey%27s_Crowned_Guenon_065.jpg,https://commons.wikimedia.org/wiki/File%3AGrey%27s_Crowned_Guenon_065.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Ltshears"" title=""User:Ltshears"">Ltshears</a> / CC BY-SA 3.0"
Q769742,Cannomys badius,Lesser bamboo rat,https://en.wikipedia.org/wiki/Lesser_bamboo_rat,0.472,4,41.5,2,,,0,0,Asia,Least Concern,224,,https://upload.wikimedia.org/wikipedia/commons/b/b3/Cannomys_badius_Plzen_zoo.jpg,https://commons.wikimedia.org/wiki/File%3ACannomys_badius_Plzen_zoo.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%A3%D1%81%D0%B8%D0%BA"" title=""User:Николай Усик"">Николай Усик</a> / <a rel=""nofollow"" class=""external free"" href=""http://paradoxusik.livejournal.com/"">http://paradoxusik.livejournal.com/</a> / CC BY-SA 3.0"
Q930150,Petrodromus tetradactylus,Four-toed elephant shrew,https://en.wikipedia.org/wiki/Four-toed_elephant_shrew,0.201,,,1,,,0,0,Africa,Least Concern,222,,https://upload.wikimedia.org/wikipedia/commons/7/73/Petrodromus_tetradactylus-Zootaxa.jpg,https://commons.wikimedia.org/wiki/File%3APetrodromus_tetradactylus-Zootaxa.jpg,CC BY 3.0,Galen B. Rathbun / CC BY 3.0
Q45586,Thomomys mazama,Mazama pocket gopher,https://en.wikipedia.org/wiki/Mazama_pocket_gopher,0.093,,,3.79,,,0,0,North America,Least Concern,222,,https://upload.wikimedia.org/wikipedia/commons/d/dd/Mazama_pocket_gopher.jpg,https://commons.wikimedia.org/wiki/File%3AMazama_pocket_gopher.jpg,Public domain,"Kim Flotlin, FWS. / Public domain"
Q194675,Marmosa murina,Linnaeus's mouse opossum,https://en.wikipedia.org/wiki/Linnaeus's_mouse_opossum,0.036,,13.3,8.4,,,0,0,,Least Concern,222,,https://upload.wikimedia.org/wikipedia/commons/6/60/Marmosa_murina_138138939.jpg,https://commons.wikimedia.org/wiki/File%3AMarmosa_murina_138138939.jpg,CC BY 4.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.inaturalist.org/users/2688869"">Henrry</a> / CC BY 4.0"
Q301041,Caluromysiops irrupta,Black-shouldered opossum,https://en.wikipedia.org/wiki/Black-shouldered_opossum,0.257,7.8,,2,,,0,,South America,Least Concern,221,,https://upload.wikimedia.org/wikipedia/commons/2/20/Photographs-of-a-specimen-of-Caluromysiops-irrupta-taken-at-Parque-Estadual-Guajara1.png,https://commons.wikimedia.org/wiki/File%3APhotographs-of-a-specimen-of-Caluromysiops-irrupta-taken-at-Parque-Estadual-Guajara1.png,CC BY-SA 4.0,Márcio Martins / CC BY-SA 4.0
Q1761644,Pteropus melanotus,Black-eared flying fox,https://en.wikipedia.org/wiki/Black-eared_flying_fox,,,156.4,1,1000,,0,,,Vulnerable,221,,https://upload.wikimedia.org/wikipedia/commons/e/e9/Pteropus_melanotus_natalis_-_the_Christmas_Island_flying-fox.jpg,https://commons.wikimedia.org/wiki/File%3APteropus_melanotus_natalis_-_the_Christmas_Island_flying-fox.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Welbergen"" title=""User:Welbergen"">Welbergen</a> / CC BY-SA 3.0"
Q660139,Hypsugo savii,Savi's pipistrelle,https://en.wikipedia.org/wiki/Savi's_pipistrelle,0.006,,,2,,,,,,Least Concern,220,,https://upload.wikimedia.org/wikipedia/commons/2/2b/Hypsugo-savi-VE-Trtar.jpg,https://commons.wikimedia.org/wiki/File%3AHypsugo-savi-VE-Trtar.jpg,CC BY-SA 3.0,"<a href=""https://en.wikipedia.org/wiki/sl:User:Podmejc"" class=""extiw"" title=""w:sl:User:Podmejc"">Podmejc</a> at <a href=""https://en.wikipedia.org/wiki/sl:"" class=""extiw"" title=""w:sl:"">Slovenian Wikipedia</a> / CC BY-SA 3.0"
Q1761186,Meriones shawi,Shaw's jird,https://en.wikipedia.org/wiki/Shaw's_jird,0.091,,24.8,5.84,,,0,,,Least Concern,219,,https://upload.wikimedia.org/wikipedia/commons/3/32/MerionesShawiSmit.jpg,https://commons.wikimedia.org/wiki/File%3AMerionesShawiSmit.jpg,Public domain,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Joseph_Smit"" class=""extiw"" title=""w:en:Joseph Smit""><span title=""Dutch natural history illustrator (1836-1929)"">Joseph Smit</span></a></bdi> / Public domain"
Q153752,Chaetodipus arenarius,Little desert pocket mouse,https://en.wikipedia.org/wiki/Little_desert_pocket_mouse,0.023,,,2.91,,,1,0,North America,Least Concern,218,,https://upload.wikimedia.org/wikipedia/commons/3/33/Little_Desert_Pocket_Mouse_imported_from_iNaturalist_photo_187495659_on_18_April_2022.jpg,https://commons.wikimedia.org/wiki/File%3ALittle_Desert_Pocket_Mouse_imported_from_iNaturalist_photo_187495659_on_18_April_2022.jpg,CC BY-SA 4.0,"(c) Juan Cruzado Cortés, some rights reserved (CC BY-SA) / CC BY-SA 4.0"
Q1769418,Pseudomys delicatulus,Little native mouse,https://en.wikipedia.org/wiki/Little_native_mouse,0.009,,29.9,3.19,,,0,,Oceania,Least Concern,218,,https://upload.wikimedia.org/wikipedia/commons/0/04/Pseudomys_delicatus_20020401.jpg,https://commons.wikimedia.org/wiki/File%3APseudomys_delicatus_20020401.jpg,CC BY 3.0,"<a href=""//commons.wikimedia.org/wiki/User:ZooPro"" title=""User:ZooPro"">ZooPro</a> / CC BY 3.0"
Q785344,Hylopetes alboniger,Particolored flying squirrel,https://en.wikipedia.org/wiki/Particolored_flying_squirrel,0.255,,,2.23,,,0,,Asia,Least Concern,216,,https://upload.wikimedia.org/wikipedia/commons/4/4b/Particolored_flying_squirrel.jpg,https://commons.wikimedia.org/wiki/File%3AParticolored_flying_squirrel.jpg,CC0,Giant Eland / CC0
Q1763261,Mesembriomys gouldii,Black-footed tree-rat,https://en.wikipedia.org/wiki/Black-footed_tree-rat,0.716,3.9,44,1.87,,,0,0,Oceania,Vulnerable,208,,https://upload.wikimedia.org/wikipedia/commons/c/c1/Black-footed_Tree-rat.jpg,https://commons.wikimedia.org/wiki/File%3ABlack-footed_Tree-rat.jpg,Public domain,"<bdi><a href=""https://en.wikipedia.org/wiki/en:John_Gould"" class=""extiw"" title=""w:en:John Gould""><span title=""English ornithologist (1804–1881)"">John Gould</span></a></bdi> / Public domain"
Q1766612,Spermophilus fulvus,Yellow ground squirrel,https://en.wikipedia.org/wiki/Yellow_ground_squirrel,0.778,,30.4,5.99,,,1,0,,Least Concern,204,,https://upload.wikimedia.org/wikipedia/commons/3/3c/Spermophilus_fulvus_Baikonur_02.jpg,https://commons.wikimedia.org/wiki/File%3ASpermophilus_fulvus_Baikonur_02.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Yuriy75"" title=""User:Yuriy75"">Yuriy75</a> / CC BY-SA 3.0"
Q1142854,Sorex minutissimus,Eurasian least shrew,https://en.wikipedia.org/wiki/Eurasian_least_shrew,0.002,,,8.99,,,,0,,Least Concern,197,,https://upload.wikimedia.org/wikipedia/commons/e/e1/Sorex_minutissimus_Specimen.jpg,https://commons.wikimedia.org/wiki/File%3ASorex_minutissimus_Specimen.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Momotarou2012"" title=""User:Momotarou2012"">Momotarou2012</a> / CC BY-SA 3.0"
Q146477,Notomys fuscus,Dusky hopping mouse,https://en.wikipedia.org/wiki/Dusky_hopping_mouse,0.039,,35,3.07,5,,0,0,Oceania,Near Threatened,195,,https://upload.wikimedia.org/wikipedia/commons/d/d7/Dusky_hopping_mouse.jpg,https://commons.wikimedia.org/wiki/File%3ADusky_hopping_mouse.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Mikeletnic&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Mikeletnic (page does not exist)"">Mike Letnic</a> / CC BY-SA 4.0"
Q556305,Microtus subterraneus,European pine vole,https://en.wikipedia.org/wiki/European_pine_vole,0.018,,21,2.46,,,0,,,Least Concern,193,,https://upload.wikimedia.org/wikipedia/commons/f/f1/5928-Microtus_subterraneus-%C4%8Certova_zahr%C3%A1dka-24.7.20.jpg,https://commons.wikimedia.org/wiki/File%3A5928-Microtus_subterraneus-%C4%8Certova_zahr%C3%A1dka-24.7.20.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Vojt%C4%9Bch_Zavadil"" title=""User:Vojtěch Zavadil"">Vojtěch Zavadil</a> / CC BY-SA 4.0"
Q915867,Scapanus orarius,Coast mole,https://en.wikipedia.org/wiki/Coast_mole,0.062,3,40,3.24,1,,0,0,North America,Least Concern,190,,https://upload.wikimedia.org/wikipedia/commons/a/a3/Coast_Mole_%28Scapanus_orarius%29.jpeg,https://commons.wikimedia.org/wiki/File%3ACoast_Mole_%28Scapanus_orarius%29.jpeg,Public domain,NPS.gov / Public domain
Q926608,Sorex alpinus,Alpine shrew,https://en.wikipedia.org/wiki/Alpine_shrew,0.008,1.3,20,5.95,,,0,0,Europe,Near Threatened,189,,https://upload.wikimedia.org/wikipedia/commons/2/25/Sorex_alpinus_-_Martin_Scheuch.jpeg,https://commons.wikimedia.org/wiki/File%3ASorex_alpinus_-_Martin_Scheuch.jpeg,CC BY 4.0,Martin Scheuch (iNaturalist user ma_sche) / CC BY 4.0
Q836231,Myotis blythii,Lesser mouse-eared bat,https://en.wikipedia.org/wiki/Lesser_mouse-eared_bat,0.024,19.8,,0.98,,,1,1,,Least Concern,189,,https://upload.wikimedia.org/wikipedia/commons/9/9d/Myotis_blythii_02.jpg,https://commons.wikimedia.org/wiki/File%3AMyotis_blythii_02.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Amirekul"" title=""User:Amirekul"">Amirekul</a> / CC BY-SA 4.0"
Q1830933,Myotis evotis,Long-eared myotis,https://en.wikipedia.org/wiki/Long-eared_myotis,0.007,,,0.98,,,1,,North America,Least Concern,188,,https://upload.wikimedia.org/wikipedia/commons/4/4a/Long-eared_myotis.jpg,https://commons.wikimedia.org/wiki/File%3ALong-eared_myotis.jpg,CC BY 3.0,"<a href=""https://en.wikipedia.org/wiki/User:Cobun"" class=""extiw"" title=""wikipedia:User:Cobun"">Cobun</a> at <a href=""https://en.wikipedia.org/wiki/"" class=""extiw"" title=""wikipedia:"">English Wikipedia</a> / CC BY 3.0"
Q1762293,Notiosorex crawfordi,Crawford's gray shrew,https://en.wikipedia.org/wiki/Crawford's_gray_shrew,0.005,1.2,,3.69,,,0,0,North America,Least Concern,186,,https://upload.wikimedia.org/wikipedia/commons/d/d1/Crawford%27s_gray_shrew.jpg,https://commons.wikimedia.org/wiki/File%3ACrawford%27s_gray_shrew.jpg,Public domain,Warren Tam/NPS / Public domain
Q581371,Anathana ellioti,Madras treeshrew,https://en.wikipedia.org/wiki/Madras_treeshrew,0.16,,50,4.84,,,0,,Asia,Least Concern,186,,https://upload.wikimedia.org/wikipedia/commons/0/09/The_Madras_treeshrew_%28Anathana_ellioti%29_by_Davidraju_img7.jpg,https://commons.wikimedia.org/wiki/File%3AThe_Madras_treeshrew_%28Anathana_ellioti%29_by_Davidraju_img7.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Davidvraju"" title=""User:Davidvraju"">David V. Raju</a> / CC BY-SA 4.0"
Q1830193,Lonchophylla robusta,Orange nectar bat,https://en.wikipedia.org/wiki/Orange_nectar_bat,0.014,,,0.98,,,0,,,Least Concern,185,,https://upload.wikimedia.org/wikipedia/commons/a/a1/Lonchophylla_robusta.jpg,https://commons.wikimedia.org/wiki/File%3ALonchophylla_robusta.jpg,CC BY-SA 4.0,"<div class=""fn value"">
Hans Hillewaert</div> / CC BY-SA 4.0"
Q1761979,Reithrodon auritus,Bunny rat,https://en.wikipedia.org/wiki/Bunny_rat,0.08,5.5,,3.4,,,0,,South America,Least Concern,184,,https://upload.wikimedia.org/wikipedia/commons/2/2b/Reithrodon_auritus_203213013.jpg,https://commons.wikimedia.org/wiki/File%3AReithrodon_auritus_203213013.jpg,CC BY 4.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.inaturalist.org/users/4235031"">Ezequiel Racker</a> / CC BY 4.0"
Q1768984,Perognathus parvus,Great Basin pocket mouse,https://en.wikipedia.org/wiki/Great_Basin_pocket_mouse,0.022,4,23.5,4.86,,,1,0,North America,Least Concern,179,,https://upload.wikimedia.org/wikipedia/commons/2/29/Perognathus_parvus.jpg,https://commons.wikimedia.org/wiki/File%3APerognathus_parvus.jpg,CC BY 4.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.inaturalist.org/people/earley_bird"">Nathan Earley</a> / CC BY 4.0"
Q304392,Erophylla sezekorni,Buffy flower bat,https://en.wikipedia.org/wiki/Buffy_flower_bat,0.016,,,1,,,0,1,North America,Least Concern,179,,https://upload.wikimedia.org/wikipedia/commons/d/db/Erophylla_sezekorni.jpg,https://commons.wikimedia.org/wiki/File%3AErophylla_sezekorni.jpg,Public domain,H. Allen / Public domain
Q974052,Rhynchocyon cirnei,Chequered sengi,https://en.wikipedia.org/wiki/Chequered_sengi,0.425,,,1.93,,,0,0,Africa,Least Concern,175,,https://upload.wikimedia.org/wikipedia/commons/e/e2/Checkered_elephant_shrew_at_Prague_Zoo..jpg,https://commons.wikimedia.org/wiki/File%3ACheckered_elephant_shrew_at_Prague_Zoo..jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Elias_Neideck&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Elias Neideck (page does not exist)"">Elias Neideck</a> / CC BY-SA 3.0"
Q153608,Chaetodipus baileyi,Bailey's pocket mouse,https://en.wikipedia.org/wiki/Bailey's_pocket_mouse,0.028,,,3.68,,,0,0,North America,Least Concern,175,,https://upload.wikimedia.org/wikipedia/commons/2/23/Chaetodipus_baileyi.jpg,https://commons.wikimedia.org/wiki/File%3AChaetodipus_baileyi.jpg,Public domain,United States National Park Service / Public domain
Q1770201,Geomys breviceps,Baird's pocket gopher,https://en.wikipedia.org/wiki/Baird's_pocket_gopher,0.136,,,2.53,,,0,0,North America,Least Concern,170,,https://upload.wikimedia.org/wikipedia/commons/1/1e/GeomysBreviceps.png,https://commons.wikimedia.org/wiki/File%3AGeomysBreviceps.png,CC0,nautilus211 / CC0
Q1141864,Cacajao melanocephalus,Golden-backed uakari,https://en.wikipedia.org/wiki/Golden-backed_uakari,3.1,18,,,,,0,1,South America,Least Concern,169,,https://upload.wikimedia.org/wikipedia/commons/e/e9/Proceedings_of_the_Zoological_Society_of_London_%289515589493%29.jpg,https://commons.wikimedia.org/wiki/File%3AProceedings_of_the_Zoological_Society_of_London_%289515589493%29.jpg,Public domain,Zoological Society of London.; Zoological Society of London. / Public domain
Q1767462,Sorex trowbridgii,Trowbridge's shrew,https://en.wikipedia.org/wiki/Trowbridge's_shrew,0.005,1.5,,3.91,,,0,0,North America,Least Concern,164,,https://upload.wikimedia.org/wikipedia/commons/0/06/Trowbridge%27s_Shrew_%28Sorex_trowbridgii%29_observed_by_bob-dodge.JPG,https://commons.wikimedia.org/wiki/File%3ATrowbridge%27s_Shrew_%28Sorex_trowbridgii%29_observed_by_bob-dodge.JPG,CC BY 4.0,"Trowbridge's Shrew (Sorex trowbridgii) (Sorex trowbridgii) observed by bob-dodge <a rel=""nofollow"" class=""external free"" href=""https://creativecommons.org/licenses/by/3.0/"">https://creativecommons.org/licenses/by/3.0/</a> / CC BY 4.0"
Q1764254,Notomys mitchellii,Mitchell's hopping mouse,https://en.wikipedia.org/wiki/Mitchell's_hopping_mouse,0.043,,36,3.28,,,0,0,Oceania,Least Concern,160,,https://upload.wikimedia.org/wikipedia/commons/9/9c/Mitchell%27s_Hopping_Mouse%2C_South_Australia%2C_AU_imported_from_iNaturalist_photo_462427976.jpg,https://commons.wikimedia.org/wiki/File%3AMitchell%27s_Hopping_Mouse%2C_South_Australia%2C_AU_imported_from_iNaturalist_photo_462427976.jpg,CC BY 4.0,"(c) Nicole Kearney, some rights reserved (CC BY) / CC BY 4.0"
Q694473,Sciurillus pusillus,Neotropical pygmy squirrel,https://en.wikipedia.org/wiki/Neotropical_pygmy_squirrel,0.035,,,1.94,,,0,,South America,Least Concern,160,,https://upload.wikimedia.org/wikipedia/commons/f/fa/SciurusPusillusSmit.jpg,https://commons.wikimedia.org/wiki/File%3ASciurusPusillusSmit.jpg,Public domain,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Joseph_Smit"" class=""extiw"" title=""w:en:Joseph Smit""><span title=""Dutch natural history illustrator (1836-1929)"">Joseph Smit</span></a></bdi> / Public domain"
